"","loan_installements_id","installment_number","loan_request_id","installment_amount","due_amount","penalty_accumulated","installment_due_date","penalty_paid","last_payment_date","created_date.x","updated_date","updated_by","extension_due_date","penalty_calculation_date","created_date.y"
"5371",40025,1,38011,23333,0,2334,"2017-06-25 12:00:00",2334,"2017-08-02 00:00:00","2017-05-26 10:04:04","2017-08-02 09:43:44",3,"2017-07-02 12:00:00","2017-07-24 00:11:32","2017-05-26 10:04:04"
"5372",40026,2,38011,23333,0,933,"2017-07-25 12:00:00",933,"2017-08-02 00:00:00","2017-05-26 10:04:04","2017-08-02 09:43:44",3,"2017-08-01 12:00:00","2017-08-02 00:11:26","2017-05-26 10:04:04"
"5373",40027,3,38011,23334,0,0,"2017-08-24 12:00:00",0,"2017-08-02 00:00:00","2017-05-26 10:04:04","2017-08-02 09:43:44",3,"2017-08-31 12:00:00",NA,"2017-05-26 10:04:04"
"5374",40028,2,38012,10000,0,5120,"2017-07-25 12:00:00",5120,"2018-02-21 00:00:00","2017-05-26 10:08:54","2018-02-21 11:53:30",3,"2017-08-01 12:00:00","2018-02-14 00:32:51","2017-05-26 10:08:54"
"5375",40029,3,38012,10000,8920,6268,"2017-08-24 12:00:00",0,"2018-02-21 00:00:00","2017-05-26 10:08:54","2018-03-30 00:32:35",32036,"2017-08-31 12:00:00","2018-03-30 00:32:35","2017-05-26 10:08:54"
"5376",40030,1,38012,10000,0,2800,"2017-06-25 12:00:00",2800,"2017-09-29 00:00:00","2017-05-26 10:08:54","2017-09-29 09:43:53",3,"2017-07-02 12:00:00","2017-09-25 00:11:46","2017-05-26 10:08:54"
"5377",40157,2,38127,11666,0,0,"2017-07-26 12:00:01",0,"2017-07-31 00:00:00","2017-05-27 06:17:49","2017-07-31 13:40:48",3,"2017-08-02 12:00:01",NA,"2017-05-27 06:17:49"
"5378",40158,3,38127,11668,0,0,"2017-08-25 12:00:01",0,"2017-09-01 00:00:00","2017-05-27 06:17:49","2017-09-01 03:45:59",3,"2017-09-01 12:00:01",NA,"2017-05-27 06:17:49"
"5379",40159,1,38127,11666,0,0,"2017-06-26 12:00:01",0,"2017-06-30 00:00:00","2017-05-27 06:17:49","2017-06-30 13:00:16",3,"2017-07-03 12:00:01",NA,"2017-05-27 06:17:49"
"5380",40274,3,38213,8334,0,0,"2017-08-25 12:00:00",0,"2017-08-29 00:00:00","2017-05-27 12:40:41","2017-08-29 03:42:55",3,"2017-09-01 12:00:00",NA,"2017-05-27 12:40:41"
"5381",40275,1,38213,8333,0,0,"2017-06-26 12:00:00",0,"2017-05-30 00:00:00","2017-05-27 12:40:41","2017-05-30 08:40:23",3,"2017-07-03 12:00:00",NA,"2017-05-27 12:40:41"
"5382",40276,2,38213,8333,0,0,"2017-07-26 12:00:00",0,"2017-07-31 00:00:00","2017-05-27 12:40:41","2017-07-31 06:41:31",3,"2017-08-02 12:00:00",NA,"2017-05-27 12:40:41"
"5383",40307,1,38238,33333,0,1333,"2017-06-26 12:00:01",1333,"2017-07-05 00:00:00","2017-05-27 20:33:55","2017-07-05 09:41:01",3,"2017-07-03 12:00:01","2017-07-04 00:11:19","2017-05-27 20:33:55"
"5384",40308,2,38238,33333,0,13,"2017-07-26 12:00:01",13,"2017-08-03 00:00:00","2017-05-27 20:33:55","2017-08-03 07:43:05",3,"2017-08-02 12:00:01","2017-08-03 00:11:28","2017-05-27 20:33:55"
"5385",40309,3,38238,33334,0,0,"2017-08-25 12:00:01",0,"2017-08-28 00:00:00","2017-05-27 20:33:55","2017-08-28 09:44:28",3,"2017-09-01 12:00:01",NA,"2017-05-27 20:33:55"
"5386",40355,3,38301,11668,0,0,"2017-08-27 12:00:01",0,"2017-09-01 00:00:00","2017-05-29 05:56:05","2017-09-01 07:45:09",3,"2017-09-03 12:00:01",NA,"2017-05-29 05:56:05"
"5387",40356,2,38301,11666,0,0,"2017-07-28 12:00:01",0,"2017-08-02 00:00:00","2017-05-29 05:56:05","2017-08-02 09:44:32",3,"2017-08-04 12:00:01",NA,"2017-05-29 05:56:05"
"5388",40357,1,38301,11666,0,0,"2017-06-28 12:00:01",0,"2017-06-27 00:00:00","2017-05-29 05:56:05","2017-06-27 07:40:41",3,"2017-07-05 12:00:01",NA,"2017-05-29 05:56:05"
"5389",40469,3,38373,20000,0,0,"2017-08-27 12:00:01",0,"2017-06-28 00:00:00","2017-05-29 09:06:20","2017-06-28 11:40:41",3,"2017-09-03 12:00:01",NA,"2017-05-29 09:06:20"
"5390",40470,2,38373,20000,0,0,"2017-07-28 12:00:01",0,"2017-06-28 00:00:00","2017-05-29 09:06:20","2017-06-28 11:40:41",3,"2017-08-04 12:00:01",NA,"2017-05-29 09:06:20"
"5391",40471,1,38373,20000,0,0,"2017-06-28 12:00:01",0,"2017-06-07 00:00:00","2017-05-29 09:06:20","2017-06-07 14:40:33",3,"2017-07-05 12:00:01",NA,"2017-05-29 09:06:20"
"5392",40499,3,38388,8334,0,2042,"2017-08-27 12:00:01",2042,"2017-11-21 00:00:00","2017-05-29 09:33:28","2017-11-21 06:43:31",3,"2017-09-03 12:00:01","2017-11-20 00:31:53","2017-05-29 09:33:28"
"5393",40500,2,38388,8333,0,1402,"2017-07-28 12:00:01",1402,"2017-09-29 00:00:00","2017-05-29 09:33:28","2017-09-29 12:43:20",3,"2017-08-04 12:00:01","2017-09-23 00:11:39","2017-05-29 09:33:28"
"5394",40501,1,38388,8333,0,0,"2017-06-28 12:00:01",0,"2017-06-28 00:00:00","2017-05-29 09:33:28","2017-06-28 11:40:40",3,"2017-07-05 12:00:01",NA,"2017-05-29 09:33:28"
"5395",40532,1,38410,10000,0,0,"2017-06-28 12:00:00",0,"2017-06-23 00:00:00","2017-05-29 09:45:24","2017-06-23 10:40:46",3,"2017-07-05 12:00:00",NA,"2017-05-29 09:45:24"
"5396",40533,3,38410,10000,0,0,"2017-08-27 12:00:00",0,"2017-08-24 00:00:00","2017-05-29 09:45:24","2017-08-24 09:43:27",3,"2017-09-03 12:00:00",NA,"2017-05-29 09:45:24"
"5397",40534,2,38410,10000,0,0,"2017-07-28 12:00:00",0,"2017-07-26 00:00:00","2017-05-29 09:45:24","2017-07-26 07:40:55",3,"2017-08-04 12:00:00",NA,"2017-05-29 09:45:24"
"5398",40544,2,38415,10000,0,0,"2017-07-28 12:00:01",0,"2017-06-29 00:00:00","2017-05-29 09:49:31","2017-06-29 04:40:49",3,"2017-08-04 12:00:01",NA,"2017-05-29 09:49:31"
"5399",40545,1,38415,10000,0,0,"2017-06-28 12:00:01",0,"2017-06-29 00:00:00","2017-05-29 09:49:31","2017-06-29 04:40:49",3,"2017-07-05 12:00:01",NA,"2017-05-29 09:49:31"
"5400",40546,3,38415,10000,0,0,"2017-08-27 12:00:01",0,"2017-06-29 00:00:00","2017-05-29 09:49:31","2017-06-29 04:40:49",3,"2017-09-03 12:00:01",NA,"2017-05-29 09:49:31"
"5401",40556,3,38422,18334,0,1467,"2017-08-27 12:00:01",1467,"2017-09-20 00:00:00","2017-05-29 09:57:41","2017-09-20 14:42:54",3,"2017-09-03 12:00:01","2017-09-18 00:11:48","2017-05-29 09:57:41"
"5402",40557,2,38422,18333,0,2697,"2017-07-28 12:00:01",2697,"2017-09-20 00:00:00","2017-05-29 09:57:41","2017-09-20 14:42:54",3,"2017-08-04 12:00:01","2017-09-16 00:11:38","2017-05-29 09:57:41"
"5403",40558,1,38422,18333,0,1467,"2017-06-28 12:00:01",1467,"2017-07-25 00:00:00","2017-05-29 09:57:41","2017-07-25 07:41:05",3,"2017-07-05 12:00:01","2017-07-20 00:11:26","2017-05-29 09:57:41"
"5404",40607,2,38450,20000,0,0,"2017-07-28 12:00:01",0,"2017-06-23 00:00:00","2017-05-29 10:39:45","2017-06-23 11:40:43",3,"2017-08-04 12:00:01",NA,"2017-05-29 10:39:44"
"5405",40608,3,38450,20000,0,0,"2017-08-27 12:00:01",0,"2017-06-23 00:00:00","2017-05-29 10:39:45","2017-06-23 11:40:43",3,"2017-09-03 12:00:01",NA,"2017-05-29 10:39:44"
"5406",40609,1,38450,20000,0,0,"2017-06-28 12:00:01",0,"2017-06-23 00:00:00","2017-05-29 10:39:45","2017-06-23 11:40:43",3,"2017-07-05 12:00:01",NA,"2017-05-29 10:39:44"
"5407",40634,1,38472,10000,0,600,"2017-06-28 12:00:00",600,"2017-08-04 00:00:00","2017-05-29 11:09:11","2017-08-04 04:43:48",3,"2017-07-05 12:00:00","2017-07-13 00:11:22","2017-05-29 11:09:11"
"5408",40635,3,38472,10000,0,0,"2017-08-27 12:00:00",0,"2017-09-01 00:00:00","2017-05-29 11:09:11","2017-09-01 12:44:07",3,"2017-09-03 12:00:00",NA,"2017-05-29 11:09:11"
"5409",40636,2,38472,10000,0,0,"2017-07-28 12:00:00",0,"2017-08-04 00:00:00","2017-05-29 11:09:11","2017-08-04 04:43:48",3,"2017-08-04 12:00:00",NA,"2017-05-29 11:09:11"
"5410",40688,3,38515,13334,0,0,"2017-08-27 12:00:00",0,"2017-08-03 00:00:00","2017-05-29 12:10:50","2017-08-03 03:43:12",3,"2017-09-03 12:00:00",NA,"2017-05-29 12:10:50"
"5411",40689,1,38515,13333,0,533,"2017-06-28 12:00:00",533,"2017-07-10 00:00:00","2017-05-29 12:10:50","2017-07-10 08:41:48",3,"2017-07-05 12:00:00","2017-07-06 00:11:18","2017-05-29 12:10:50"
"5412",40690,2,38515,13333,0,0,"2017-07-28 12:00:00",0,"2017-08-03 00:00:00","2017-05-29 12:10:50","2017-08-03 03:43:12",3,"2017-08-04 12:00:00",NA,"2017-05-29 12:10:50"
"5413",40790,1,38603,21666,0,3097,"2017-06-29 12:00:01",3097,"2017-09-15 00:00:00","2017-05-30 03:37:28","2017-09-15 10:42:55",3,"2017-07-06 12:00:01","2017-09-15 00:11:34","2017-05-30 03:37:28"
"5414",40791,3,38603,21668,0,1300,"2017-08-28 12:00:01",1300,"2017-09-16 00:00:00","2017-05-30 03:37:28","2017-09-16 03:43:30",3,"2017-09-04 12:00:01","2017-09-12 00:11:39","2017-05-30 03:37:28"
"5415",40792,2,38603,21666,0,3032,"2017-07-29 12:00:01",3032,"2017-09-15 00:00:00","2017-05-30 03:37:28","2017-09-15 12:43:13",3,"2017-08-05 12:00:01","2017-09-10 00:11:29","2017-05-30 03:37:28"
"5416",40994,3,38753,10000,0,0,"2017-08-28 12:00:00",0,"2017-09-01 00:00:00","2017-05-30 11:28:11","2017-09-01 06:45:23",3,"2017-09-04 12:00:00",NA,"2017-05-30 11:28:11"
"5417",40995,2,38753,10000,0,400,"2017-07-29 12:00:00",400,"2017-08-14 00:00:00","2017-05-30 11:28:11","2017-08-14 10:43:08",3,"2017-08-05 12:00:00","2017-08-06 00:11:23","2017-05-30 11:28:11"
"5418",40996,1,38753,10000,0,0,"2017-06-29 12:00:00",0,"2017-06-29 00:00:00","2017-05-30 11:28:11","2017-06-29 13:41:16",3,"2017-07-06 12:00:00",NA,"2017-05-30 11:28:11"
"5419",41021,2,38778,16666,0,0,"2017-07-29 12:00:00",0,"2017-07-14 00:00:00","2017-05-30 13:10:06","2017-07-14 13:40:55",3,"2017-08-05 12:00:00",NA,"2017-05-30 13:10:06"
"5420",41022,3,38778,16668,0,0,"2017-08-28 12:00:00",0,"2017-07-15 00:00:00","2017-05-30 13:10:06","2017-07-15 07:40:43",3,"2017-09-04 12:00:00",NA,"2017-05-30 13:10:06"
"5421",41023,1,38778,16666,0,1000,"2017-06-29 12:00:00",1000,"2017-07-14 00:00:00","2017-05-30 13:10:06","2017-07-14 13:40:55",3,"2017-07-06 12:00:00","2017-07-14 00:11:21","2017-05-30 13:10:06"
"5422",41129,2,38856,13333,0,1334,"2017-07-30 12:00:00",1334,"2017-08-30 00:00:00","2017-05-31 07:15:17","2017-08-30 06:42:50",3,"2017-08-06 12:00:00","2017-08-28 00:11:41","2017-05-31 07:15:17"
"5423",41130,3,38856,13334,3736,2399,"2017-08-29 12:00:00",0,"2017-08-30 00:00:00","2017-05-31 07:15:17","2018-04-04 00:32:34",32036,"2017-09-05 12:00:00","2018-04-04 00:32:34","2017-05-31 07:15:17"
"5424",41131,1,38856,13333,0,2402,"2017-06-30 12:00:00",2402,"2017-08-30 00:00:00","2017-05-31 07:15:17","2017-08-30 06:42:50",3,"2017-07-07 12:00:00","2017-08-26 00:11:37","2017-05-31 07:15:17"
"5425",41141,3,38861,30000,0,0,"2017-08-29 12:00:00",0,"2017-08-31 00:00:00","2017-05-31 07:18:30","2017-08-31 12:44:10",3,"2017-09-05 12:00:00",NA,"2017-05-31 07:18:30"
"5426",41142,2,38861,30000,0,3000,"2017-07-30 12:00:00",3000,"2017-08-31 00:00:00","2017-05-31 07:18:30","2017-08-31 12:44:10",3,"2017-08-06 12:00:00","2017-08-28 00:11:41","2017-05-31 07:18:30"
"5427",41143,1,38861,30000,0,2600,"2017-06-30 12:00:00",2600,"2017-08-01 00:00:00","2017-05-31 07:18:30","2017-08-01 05:42:04",3,"2017-07-07 12:00:00","2017-07-29 00:12:10","2017-05-31 07:18:30"
"5428",41222,3,38911,11668,0,0,"2017-08-29 12:00:00",0,"2017-08-30 00:00:00","2017-05-31 08:36:53","2017-08-30 09:44:23",3,"2017-09-05 12:00:00",NA,"2017-05-31 08:36:53"
"5429",41223,1,38911,11666,0,0,"2017-06-30 12:00:00",0,"2017-07-01 00:00:00","2017-05-31 08:36:53","2017-07-01 07:40:56",3,"2017-07-07 12:00:00",NA,"2017-05-31 08:36:53"
"5430",41224,2,38911,11666,0,0,"2017-07-30 12:00:00",0,"2017-08-03 00:00:00","2017-05-31 08:36:53","2017-08-03 05:43:27",3,"2017-08-06 12:00:00",NA,"2017-05-31 08:36:53"
"5431",41234,3,38919,26668,0,0,"2017-08-30 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 08:43:05","2017-07-03 10:40:57",3,"2017-09-06 12:00:00",NA,"2017-05-31 08:43:05"
"5432",41235,2,38919,26666,0,0,"2017-07-31 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 08:43:05","2017-07-03 10:40:57",3,"2017-08-07 12:00:00",NA,"2017-05-31 08:43:05"
"5433",41236,1,38919,26666,0,0,"2017-07-01 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 08:43:05","2017-07-03 10:40:57",3,"2017-07-08 12:00:00",NA,"2017-05-31 08:43:05"
"5434",41246,3,38923,8334,0,0,"2017-08-29 12:00:01",0,"2017-08-30 00:00:00","2017-05-31 08:46:15","2017-08-30 09:44:22",3,"2017-09-05 12:00:01",NA,"2017-05-31 08:46:15"
"5435",41247,1,38923,8333,0,0,"2017-06-30 12:00:01",0,"2017-06-28 00:00:00","2017-05-31 08:46:15","2017-06-28 05:40:37",3,"2017-07-07 12:00:01",NA,"2017-05-31 08:46:15"
"5436",41248,2,38923,8333,0,0,"2017-07-30 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 08:46:15","2017-07-31 04:42:00",3,"2017-08-06 12:00:01",NA,"2017-05-31 08:46:15"
"5437",41255,2,38928,8333,0,0,"2017-07-30 12:00:01",0,"2017-08-05 00:00:00","2017-05-31 08:50:04","2017-08-05 06:42:53",3,"2017-08-06 12:00:01",NA,"2017-05-31 08:50:04"
"5438",41256,1,38928,8333,0,0,"2017-06-30 12:00:01",0,"2017-07-01 00:00:00","2017-05-31 08:50:04","2017-07-01 08:42:10",3,"2017-07-07 12:00:01",NA,"2017-05-31 08:50:04"
"5439",41257,3,38928,8334,0,333,"2017-08-29 12:00:01",333,"2017-09-10 00:00:00","2017-05-31 08:50:04","2017-09-10 18:42:50",3,"2017-09-05 12:00:01","2017-09-06 00:11:40","2017-05-31 08:50:04"
"5440",41264,3,38934,13334,0,0,"2017-08-29 12:00:01",0,"2017-08-30 00:00:00","2017-05-31 08:54:13","2017-08-30 13:43:20",3,"2017-09-05 12:00:01",NA,"2017-05-31 08:54:13"
"5441",41265,2,38934,13333,0,0,"2017-07-30 12:00:01",0,"2017-08-01 00:00:00","2017-05-31 08:54:13","2017-08-01 03:43:55",3,"2017-08-06 12:00:01",NA,"2017-05-31 08:54:13"
"5442",41266,1,38934,13333,0,0,"2017-06-30 12:00:01",0,"2017-07-10 00:00:00","2017-05-31 08:54:13","2017-07-13 08:44:39",1,"2017-07-07 12:00:01","2017-07-08 00:11:24","2017-05-31 08:54:13"
"5443",41276,3,38941,11668,0,0,"2017-08-29 12:00:00",0,"2017-07-31 00:00:00","2017-05-31 08:58:57","2017-07-31 08:42:00",3,"2017-09-05 12:00:00",NA,"2017-05-31 08:58:57"
"5444",41277,2,38941,11666,0,0,"2017-07-30 12:00:00",0,"2017-07-28 00:00:00","2017-05-31 08:58:57","2017-07-28 13:40:44",3,"2017-08-06 12:00:00",NA,"2017-05-31 08:58:57"
"5445",41278,1,38941,11666,0,0,"2017-06-30 12:00:00",0,"2017-06-29 00:00:00","2017-05-31 08:58:57","2017-06-29 13:41:25",3,"2017-07-07 12:00:00",NA,"2017-05-31 08:58:57"
"5446",41279,3,38944,23334,0,0,"2017-08-29 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 09:01:23","2017-07-31 04:41:19",3,"2017-09-05 12:00:01",NA,"2017-05-31 09:01:23"
"5447",41280,1,38944,23333,0,0,"2017-06-30 12:00:01",0,"2017-07-01 00:00:00","2017-05-31 09:01:23","2017-07-01 14:41:21",3,"2017-07-07 12:00:01",NA,"2017-05-31 09:01:23"
"5448",41281,2,38944,23333,0,0,"2017-07-30 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 09:01:23","2017-07-31 04:41:19",3,"2017-08-06 12:00:01",NA,"2017-05-31 09:01:23"
"5449",41282,2,38945,15000,0,0,"2017-07-30 12:00:01",0,"2017-08-05 00:00:00","2017-05-31 09:01:36","2017-08-05 06:42:49",3,"2017-08-06 12:00:01",NA,"2017-05-31 09:01:35"
"5450",41283,1,38945,15000,0,0,"2017-06-30 12:00:01",0,"2017-07-07 00:00:00","2017-05-31 09:01:36","2017-07-07 13:40:49",3,"2017-07-07 12:00:01",NA,"2017-05-31 09:01:35"
"5451",41284,3,38945,15000,0,0,"2017-08-29 12:00:01",0,"2017-08-17 00:00:00","2017-05-31 09:01:36","2017-08-17 04:43:04",3,"2017-09-05 12:00:01",NA,"2017-05-31 09:01:35"
"5452",41306,3,38961,10000,0,2704,"2017-08-29 12:00:01",2704,"2017-12-29 00:00:00","2017-05-31 09:13:32","2017-12-29 06:49:33",3,"2017-09-05 12:00:01","2017-12-27 00:32:53","2017-05-31 09:13:32"
"5453",41307,1,38961,10000,0,3600,"2017-06-30 12:00:01",3600,"2017-11-10 00:00:00","2017-05-31 09:13:32","2017-11-10 05:45:30",3,"2017-07-07 12:00:01","2017-10-28 00:11:51","2017-05-31 09:13:32"
"5454",41308,2,38961,10000,0,3000,"2017-07-30 12:00:01",3000,"2017-11-10 00:00:00","2017-05-31 09:13:32","2017-11-10 05:45:30",3,"2017-08-06 12:00:01","2017-11-06 00:31:53","2017-05-31 09:13:32"
"5455",41312,1,38964,13333,0,0,"2017-06-30 12:00:00",0,"2017-06-29 00:00:00","2017-05-31 09:16:40","2017-06-29 13:41:26",3,"2017-07-07 12:00:00",NA,"2017-05-31 09:16:40"
"5456",41313,3,38964,13334,0,0,"2017-08-29 12:00:00",0,"2017-06-29 00:00:00","2017-05-31 09:16:40","2017-06-29 13:41:26",3,"2017-09-05 12:00:00",NA,"2017-05-31 09:16:40"
"5457",41314,2,38964,13333,0,0,"2017-07-30 12:00:00",0,"2017-06-29 00:00:00","2017-05-31 09:16:40","2017-06-29 13:41:26",3,"2017-08-06 12:00:00",NA,"2017-05-31 09:16:40"
"5458",41318,3,38968,10000,0,0,"2017-08-29 12:00:01",0,"2017-06-30 00:00:00","2017-05-31 09:21:42","2017-06-30 11:43:17",3,"2017-09-05 12:00:01",NA,"2017-05-31 09:21:42"
"5459",41319,1,38968,10000,0,0,"2017-06-30 12:00:01",0,"2017-06-30 00:00:00","2017-05-31 09:21:42","2017-06-30 11:43:17",3,"2017-07-07 12:00:01",NA,"2017-05-31 09:21:42"
"5460",41320,2,38968,10000,0,0,"2017-07-30 12:00:01",0,"2017-06-30 00:00:00","2017-05-31 09:21:42","2017-06-30 11:43:17",3,"2017-08-06 12:00:01",NA,"2017-05-31 09:21:42"
"5461",41363,2,38998,8333,0,333,"2017-07-30 12:00:01",333,"2017-08-07 00:00:00","2017-05-31 09:49:04","2017-08-07 07:43:34",3,"2017-08-06 12:00:01","2017-08-07 00:11:33","2017-05-31 09:49:04"
"5462",41364,1,38998,8333,0,1001,"2017-06-30 12:00:01",1001,"2017-08-07 00:00:00","2017-05-31 09:49:04","2017-08-07 07:43:34",3,"2017-07-07 12:00:01","2017-08-05 00:11:29","2017-05-31 09:49:04"
"5463",41365,3,38998,8334,0,0,"2017-08-29 12:00:01",0,"2017-08-07 00:00:00","2017-05-31 09:49:04","2017-08-07 07:43:34",3,"2017-09-05 12:00:01",NA,"2017-05-31 09:49:04"
"5464",41381,1,39009,18333,0,1100,"2017-06-30 12:00:00",1100,"2017-07-15 00:00:00","2017-05-31 09:59:29","2017-07-15 04:40:41",3,"2017-07-07 12:00:00","2017-07-15 00:11:25","2017-05-31 09:59:29"
"5465",41382,2,39009,18333,0,0,"2017-07-30 12:00:00",0,"2017-07-15 00:00:00","2017-05-31 09:59:29","2017-07-15 04:40:41",3,"2017-08-06 12:00:00",NA,"2017-05-31 09:59:29"
"5466",41383,3,39009,18334,0,0,"2017-08-29 12:00:00",0,"2017-07-18 00:00:00","2017-05-31 09:59:29","2017-07-18 04:41:00",3,"2017-09-05 12:00:00",NA,"2017-05-31 09:59:29"
"5467",41453,2,39054,13333,0,0,"2017-07-30 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 10:52:59","2017-07-31 08:41:41",3,"2017-08-06 12:00:01",NA,"2017-05-31 10:52:59"
"5468",41454,1,39054,13333,0,0,"2017-06-30 12:00:01",0,"2017-07-03 00:00:00","2017-05-31 10:52:59","2017-07-03 06:41:40",3,"2017-07-07 12:00:01",NA,"2017-05-31 10:52:59"
"5469",41455,3,39054,13334,0,0,"2017-08-29 12:00:01",0,"2017-09-01 00:00:00","2017-05-31 10:52:59","2017-09-01 05:43:22",3,"2017-09-05 12:00:01",NA,"2017-05-31 10:52:59"
"5470",41456,1,39056,11666,0,933,"2017-06-30 12:00:00",933,"2017-07-24 00:00:00","2017-05-31 10:56:33","2017-07-24 10:41:15",3,"2017-07-07 12:00:00","2017-07-22 00:11:30","2017-05-31 10:56:33"
"5471",41457,2,39056,11666,0,0,"2017-07-30 12:00:00",0,"2017-07-31 00:00:00","2017-05-31 10:56:33","2017-07-31 13:40:47",3,"2017-08-06 12:00:00",NA,"2017-05-31 10:56:33"
"5472",41458,3,39056,11668,0,0,"2017-08-29 12:00:00",0,"2017-08-28 00:00:00","2017-05-31 10:56:33","2017-08-28 06:43:08",3,"2017-09-05 12:00:00",NA,"2017-05-31 10:56:33"
"5473",41480,2,39071,40000,0,0,"2017-07-30 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 11:01:34","2017-07-31 11:41:57",3,"2017-08-06 12:00:01",NA,"2017-05-31 11:01:34"
"5474",41481,3,39071,40000,0,0,"2017-08-29 12:00:01",0,"2017-07-31 00:00:00","2017-05-31 11:01:34","2017-07-31 11:41:57",3,"2017-09-05 12:00:01",NA,"2017-05-31 11:01:34"
"5475",41482,1,39071,40000,0,3200,"2017-06-30 12:00:01",3200,"2017-07-26 00:00:00","2017-05-31 11:01:34","2017-07-26 10:40:53",3,"2017-07-07 12:00:01","2017-07-22 00:11:30","2017-05-31 11:01:34"
"5476",41498,1,39078,16666,0,1666,"2017-06-30 12:00:01",1666,"2017-07-31 00:00:00","2017-05-31 11:09:22","2017-07-31 08:41:52",3,"2017-07-07 12:00:01","2017-07-29 00:12:10","2017-05-31 11:09:22"
"5477",41499,3,39078,16668,0,0,"2017-08-29 12:00:01",0,"2017-08-31 00:00:00","2017-05-31 11:09:22","2017-08-31 07:43:28",3,"2017-09-05 12:00:01",NA,"2017-05-31 11:09:22"
"5478",41500,2,39078,16666,0,1666,"2017-07-30 12:00:01",1666,"2017-08-31 00:00:00","2017-05-31 11:09:22","2017-08-31 07:43:28",3,"2017-08-06 12:00:01","2017-08-28 00:11:42","2017-05-31 11:09:22"
"5479",41507,3,39083,16668,0,0,"2017-08-29 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 11:16:13","2017-07-03 05:42:02",3,"2017-09-05 12:00:00",NA,"2017-05-31 11:16:13"
"5480",41508,2,39083,16666,0,0,"2017-07-30 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 11:16:13","2017-07-03 05:42:02",3,"2017-08-06 12:00:00",NA,"2017-05-31 11:16:13"
"5481",41509,1,39083,16666,0,0,"2017-06-30 12:00:00",0,"2017-07-03 00:00:00","2017-05-31 11:16:13","2017-07-03 05:42:02",3,"2017-07-07 12:00:00",NA,"2017-05-31 11:16:13"
"5482",41543,3,39106,15000,0,0,"2017-08-29 12:00:01",0,"2017-08-28 00:00:00","2017-05-31 11:47:05","2017-08-28 13:43:18",3,"2017-09-05 12:00:01",NA,"2017-05-31 11:47:05"
"5483",41544,2,39106,15000,0,0,"2017-07-30 12:00:01",0,"2017-08-04 00:00:00","2017-05-31 11:47:05","2017-08-04 07:42:38",3,"2017-08-06 12:00:01",NA,"2017-05-31 11:47:05"
"5484",41545,1,39106,15000,0,0,"2017-06-30 12:00:01",0,"2017-07-05 00:00:00","2017-05-31 11:47:05","2017-07-05 14:40:47",3,"2017-07-07 12:00:01",NA,"2017-05-31 11:47:05"
"5485",41564,2,39116,13333,0,0,"2017-07-30 12:00:01",0,"2017-06-28 00:00:00","2017-05-31 12:02:35","2017-06-28 06:40:50",3,"2017-08-06 12:00:01",NA,"2017-05-31 12:02:35"
"5486",41565,3,39116,13334,0,0,"2017-08-29 12:00:01",0,"2017-06-28 00:00:00","2017-05-31 12:02:35","2017-06-28 06:40:50",3,"2017-09-05 12:00:01",NA,"2017-05-31 12:02:35"
"5487",41566,1,39116,13333,0,0,"2017-06-30 12:00:01",0,"2017-06-28 00:00:00","2017-05-31 12:02:35","2017-06-28 06:40:50",3,"2017-07-07 12:00:01",NA,"2017-05-31 12:02:35"
"5488",41588,2,39131,15000,0,0,"2017-07-30 12:00:00",0,"2017-07-31 00:00:00","2017-05-31 12:23:26","2017-07-31 13:41:39",3,"2017-08-06 12:00:00",NA,"2017-05-31 12:23:26"
"5489",41589,1,39131,15000,0,0,"2017-06-30 12:00:00",0,"2017-06-30 00:00:00","2017-05-31 12:23:26","2017-06-30 14:41:05",3,"2017-07-07 12:00:00",NA,"2017-05-31 12:23:26"
"5490",41590,3,39131,15000,0,0,"2017-08-29 12:00:00",0,"2017-08-31 00:00:00","2017-05-31 12:23:26","2017-08-31 09:45:28",3,"2017-09-05 12:00:00",NA,"2017-05-31 12:23:26"
"5491",41597,1,39137,13333,0,0,"2017-06-30 12:00:01",0,"2017-06-29 00:00:00","2017-05-31 12:25:58","2017-06-29 14:40:57",3,"2017-07-07 12:00:01",NA,"2017-05-31 12:25:58"
"5492",41598,3,39137,13334,0,0,"2017-08-29 12:00:01",0,"2017-06-29 00:00:00","2017-05-31 12:25:58","2017-06-29 14:40:57",3,"2017-09-05 12:00:01",NA,"2017-05-31 12:25:58"
"5493",41599,2,39137,13333,0,0,"2017-07-30 12:00:01",0,"2017-06-29 00:00:00","2017-05-31 12:25:58","2017-06-29 14:40:57",3,"2017-08-06 12:00:01",NA,"2017-05-31 12:25:58"
"5494",41615,3,39144,10000,0,0,"2017-08-29 12:00:00",0,"2017-08-29 00:00:00","2017-05-31 12:29:08","2017-08-29 05:43:13",3,"2017-09-05 12:00:00",NA,"2017-05-31 12:29:08"
